2007;Tout le monde mérite d'être riche : Ou tout ce que vous n'avez jamais appris à l'école à propos de votre argent;;Usted también merece ser rico;Espagnol;Robinbook;Espagne;Economie
2008;Tout le monde mérite d'être riche : Ou tout ce que vous n'avez jamais appris à l'école à propos de votre argent;;所有的人都該有錢：學會如何使用金錢， 致富不會比變窮花上更多時間;Chinois;大塊文化;;
2010;Bogueugueu entre en sixième;;小結巴上六年級;Chinois;阿布拉教育文化有限公司;;
2006;Léviathan et la pompe à air : Hobbes et Boyle entre science et politique;;利維坦與空氣泵浦：霍布斯、波以耳與實驗生活;Chinois;行人文化實驗室;;
2006;Autoportrait de Zao Wu Ki;;趙無極自畫像;Chinois;藝術家出版社;;
2006;Japon : Le Japon vu par 17 auteurs;;JAPON：看見日本，法×日漫畫創作合集;Chinois;大辣出版;;
2007;Bien malin qui connaît son père;;明智的孩子;Chinois;行人文化實驗室;;
2010;Pénélope tête en l'air, Tome 6 : Pénélope sait compter;;Penelope貝貝生活繪本：貝貝會數數;Chinois;滿天星文化出版有限公司;;
2010;Mes yeux menthe à l'eau;;薄荷般的綠眼睛;Chinois;;;
2011;Qué calor à Barcelone !;;巴塞隆納冒險記;Chinois;聯經出版公司;;
2010;L'hiver Indien;;失控的獨木舟;Chinois;野人文化股份有限公司;;
2004;Inca, tome 3 : La Lumière du Machu Pichu;;馬丘比丘之光;Chinois;麥田出版;;
2005;Mes Premières Decouvertes De L'art : La Sculpture;;第一次藝術大發現(雕塑);Chinois;青林國際出版股份有限公司;;
2007;La passion de l'Eve nouvelle;;新夏娃的激情;Chinois;行人文化實驗室;;
2006;Monsieur de La Fontaine le lièvre ne vous dit pas merci;;龜兔賽跑，然後呢？;Chinois;三采文化;;
2002;Opéra bouffe;;冰箱，開門;Chinois;格林文化;;
2007;L'appel du couchant;;落日的召喚;Chinois;大塊文化;;
2004;Thomas+Mathieu;;湯馬斯和馬帝歐;Chinois;三之三文化出版社;;
2009;Au secours, les anges !;;李奧的天使;Chinois;米奇巴克有限公司;;
2007;Tara Duncan : Les sortceliers (Tome1);;塔拉的奇想冒險;Chinois;英屬維京群島商高寶國際有限公司台灣分公司;;
2010;Pénélope tête en l'air, Tome 9 : Saute, saute, Pénélope !;;Penelope貝貝生活繪本：貝貝愛唱歌;Chinois;滿天星文化出版有限公司;;
2004;Freud et le Non-Européen;;佛洛伊德與非歐裔;Chinois;行人文化實驗室;;
2007;Pour Duras;;致莒哈絲;Chinois;允晨文化;;
2005;Martine se déguise;;تولين في حفل تنكري;Arabe;;;
2012;Le langage et la pensée;بول شوشار;اللغة والفكر;Arabe;مؤسسة نوفل;;Philosophie
1985;Introduction à l'architexte;جيرار جنيت;مدخل لجامع النص;Arabe;دار توبقال;;Littérature
2000;Le Harem et les cousins;جيرمين تيليون;الحريم وأبناء العم;Arabe;دار الساقي;;Sciences sociales
1993;Durkheim et le suicide;;دوركهايم والانتحار;Arabe;;;Sciences sociales
2001;Le conseil constitutionnel;هنري روسيون;المجلس الدستوري;Arabe;;;Droit
1985;La pensée arabe;Mohammed أركون;الفكر العربي;Arabe;;;Philosophie
2012;Quand la Chine s'éveillera… le monde tremblera;ألان بيرفيت;يوم تنهض الصين يهتز العالم;Arabe;;;Sciences sociales
2007;Le Petit Prince et son jardin;Antoine de Saint-Exupéry;الامير الصغير و حديقته;Arabe;سراس للنشر;;Ouvrages pour la jeunesse
2006;Camille a fait pipi dans sa culotte;;كاميليا تبوّل في ثيابها;Arabe;مؤسسة المعارف;;Ouvrages pour la jeunesse
2012;Le vieillissement cognitif;باتريك لومير;الشيخوخة الواعية;Arabe;;;
2005;Les sports;إيمانويل بارواسيان;الرياضة;Arabe;;;Ouvrages pour la jeunesse
2006;La vie et l'écologie 1;إيزابيل بورديال;البيئة والكائنات الحية;Arabe;;;Sciences pures
1986;La Morphologie sociale;موريس هالبواك;المورفولوجيا الاجتماعية;Arabe;;;Sciences sociales
2003;Histoire du cinéma français;جان بيير جانكولا;تاريخ السينما الفرنسية;Arabe;وزارة الثقافة السورية;;Arts
1984;L'informatique;بيار ماتيلو;الاعلاميا;Arabe;;;Généralités
2005;La leçon de dessin;;تولين في درس الرسم;Arabe;;;Ouvrages pour la jeunesse
1999;La psychologie sociale;;علم النفس الاجتماعي;Arabe;;;Psychologie
2008;La phénoménologie;Jean-François ليوتار;A Fenomenologia ;Portugais;Edições 70;Portugal;
2007;La phénoménologie;Jean-François ليوتار;الفينومينولوجيا;Arabe;دار محمد علي الحامي;;Philosophie
1982;Culture individuelle et culture de masse;لويس دوللو;الثقافة الفردية وثقافة الجمهور;Arabe;;;Sciences sociales
1987;Culture individuelle et culture de masse;لويس دوللو;个体文化与大众文化;Chinois;上海人民出版社;;Sciences sociales
2005;Martine va déménager;;تولين و البيت الجديد;Arabe;;;
2003;Martine au Zoo;;تولين في حديقة الحيوانات;Arabe;;;
1990;La Méditerranée - L'Espace et l'histoire;فرنان بروديل;البحر المتوسط;Arabe;Alif;;Histoire
1990;La Méditerranée - L'Espace et l'histoire;فرنان بروديل;البحر المتوسط ـ المجال و التاريخ;Arabe;وزارة الثقافة السورية;;Histoire
2003;Martine à la fête des fleurs;;تولين في عيد الأزهار;Arabe;;;
1982;La société contre l'Etat;بيار كلاستر;مجتمع اللادولة;Arabe;;;Sciences politiques
1988;Tableau de la philosophie française;جان فال;الفلسفة الفرنسية من ديكارت إلى سارتر;Arabe;;;Philosophie
2003;Le thé vert;صوفي لاكوست;أسرار العلاج بالشاي الاخضر;Arabe;;;Sciences appliquées
1968;Histoire du cinéma mondial;جورج سادول;تاريخ السينما في العالم;Arabe;;;Arts
1982;Histoire du cinéma mondial;جورج سادول;世界电影史;Chinois;中国电影出版社;;Arts
2003;Martine au parc;;تولين في المنتزه;Arabe;;;
2007;Dictionnaire du français au collège;Collectif;قاموس لاروس المحيط فرنسي عربي;Arabe;أكاديميا انترناشينول;;Généralités
2003;Martine en avion;;تولين في الطائرة;Arabe;;;
1982;Les Sondages d'opinion publique;;استطلاع الرأي العام;Arabe;;;Sciences sociales
2005;Dictionnaire de la science politique et des institutions politiques;Collectif;معجم علم السياسة والمؤسسات السياسية;Arabe;;;Généralités
1994;L'égyptologie;;علم المصريات;Arabe;دار الفكر للدراسات والنشر والنوزيع;;Histoire
1996;Le Vatican;بول بوبار;الفاتيكان عاصمة الكثلكة في العالم;Arabe;;;Sciences sociales
1961;les Chemins de la liberté, volume 2, Le sursis;Jean-Paul Sartre;وقف التنفيذ;Arabe;دار الاداب;;Littérature
1983;La Révolution urbaine;Henri Lefebvre;الثورة العمرانية;Arabe;وزارة الثقافة السورية;;Sciences sociales
1996;Dernières nouvelles du cosmos;هوبير ريف;الكون : البحث عن لحظة الميلاد;Arabe;;;Sciences pures
2001;La Machine de vision;بول فيريليو;ماكينة الأبصار;Arabe;دار المدى;;Arts
1975;La Révolution industrielle, 1780-1880;جان بيير ريو;الثورة الصناعية 1780ـ1880;Arabe;وزارة الثقافة السورية;;Sciences sociales
1986;Le haut langage;جان كوهن;بنية اللغة الشعرية;Arabe;دار توبقال;;Langage
2003;Martine et son ami le moineau;;تولين و صديقها الدوري;Arabe;;;
2004;Le sportif au lit;Henri Michaux;الرياضي في السرير;Arabe;دار أطلس;;Littérature
2000;Le Livre de bord de la femme;ماري كلود دولاهاي;دليل المرأة;Arabe;;;Généralités
2000;La soirée des proverbes;جورج شحادة;سهرة الامثال - Bilg;Arabe;دار النهار;;Sciences sociales
1993;La Méditerranée et le monde méditerranéen à l'époque de Philippe 2;فرنان بروديل;المتوسط والعالم المتوسطي;Arabe;;;
2000;Pierrette;Honoré de Balzac;العازبون ـ بييريت;Arabe;وزارة الثقافة السورية;;Littérature
1949;Pierrette;Honoré de Balzac;毕爱丽黛;Chinois;;;Littérature
1949;Pierrette;Honoré de Balzac;毕爱丽黛;Chinois;;;Littérature
1951;Pierrette;Honoré de Balzac;毕爱丽黛;Chinois;;;Littérature
1982;La sociologie industrielle;برنار موتيز;سوسيولوجيا الصناعة;Arabe;;;Sciences sociales
2001;Le syndrome de Gramsci;برنار نويل;تناذر غرامشي;Arabe;دار الحوار;;Littérature
1999;La maison Nucingen / Melmoth réconcilié;Honoré de Balzac;فوسنجين;Arabe;وزارة الثقافة السورية;;Littérature
1988;Foi et réalité;Gabriel Marcel;من الرأي إلى الايمان;Arabe;;;Religions
1996;Abner Abounour;ادمون عمران المليح;آبنر أبو النور;Arabe;;;Littérature
2000;L'Analyse Rhétorique, œuvres complètes 2;Roland Barthes;التحليل النصي;Arabe;منشورات الزمان;;Littérature
2006;Vers la 4ème guerre mondiale;Pascal بونيفاس;الحرب العالمية الرابعة ؟;Arabe;المركز العربي للدراسات الغربية;;Sciences sociales
1996;Histoire de l'enfer;جورج مينوا;تاريخ جهنم;Arabe;;;Religions
2002;le régime zen;كلير بنسون;ريجيم زن;Arabe;;;Généralités
2003;Martine et le cadeau d'anniversaire;;تولين و الهدية;Arabe;;;
2002;Les Nègres;Jean Genet;الزنوج : مسرحية;Arabe;دار توبقال;;Arts
2003;Les langages secrets de la nature, la communication chez les animaux et les plantes;جان ماري بيلت;اللغات السرية في الطبيعة;Arabe;;;Littérature
1973;Plaidoyer pour les intellectuels;Jean-Paul Sartre;دفاع عن المثقفين;Arabe;دار الاداب;;Philosophie
2002;La nouvelle ignorance ou Le problème de la culture;توماس دو كونانك;الجهل الجديد ومشكلة الثقافة;Arabe;;;Philosophie
2002;Oum;سليم نسيب;كان صرحا من خيال;Arabe;المسار;;Littérature
2004;L'invention de la communication;أرمان ماتلار;اكتشاف المواصلات والاتصالات;Arabe;;;Sciences sociales
2006;Camille va chez le docteur;;كاميليا في زيارة الطبيب;Arabe;مؤسسة المعارف;;Ouvrages pour la jeunesse
1988;Essai de philosophie concrète;Gabriel Marcel;الخطوط الاولى لفلسفة ملموسة;Arabe;;;Philosophie
2007;Portrait du colonisé;Albert Memmi;بورتري المستعمر;Arabe;الدار العربية للكتاب;;Sciences politiques
1993;Le tarbouche;روبير سوليه;الطربوش حكاية الإنتماء الضائع;Arabe;شركة المطبوعات للنشر والتوزيع;;Littérature
2007;La fuite en Egypte. Histoires d'Orient et d'Occident;لوسيت فالنسي;الهروب إلى مصر;Arabe;;;Histoire
2000;La terre qui nous nourrit;Collectif;الارض مصدر غذائنا;Arabe;;;Ouvrages pour la jeunesse
1994;Le Caire;أندره Raymond;القاهرة : تاريخ حاضرة;Arabe;دار الفكر للدراسات والنشر والنوزيع;;Histoire
2002;Les empreintes génétiques;فيليب Rouger;البصمات الوراثية;Arabe;;;Sciences sociales
1993;Géographie des civilisations;رولان بروتون;جغرافية الحضارات;Arabe;;;Géographie
2000;Géographie des civilisations;رولان بروتون;语言地理;Chinois;商务印书馆;;Géographie
1991;Espace et pouvoir;بول كلافال;المكان والسلطة;Arabe;;;Géographie
1980;Le romantisme allemand;جوزيف فرنسوا إنجيلوز;الأدب الالماني;Arabe;;;Littérature
2000;Introduction à la poésie orale;بول زومتور;مدخل إلى الشعر الشفهى;Arabe;دار شرقيات;;Littérature
2003;Vive la rentrée !;;تولين، مرحباً بالمدرسة;Arabe;;;
1982;La mythologie grecque;بيار غريمال;الميتولوجيا اليونانية;Arabe;;;Philosophie
1993;Histoire de l'empire ottoman (volume 1);روبير منتران;تاريخ الدولة العثمانية، المجلد الأول;Arabe;دار الفكر للدراسات والنشر والنوزيع;;Histoire
2008;Les Sauvenature, volume1, Pandas en danger!;;الباندا في خطر;Arabe;أكاديميا انترناشينول;;Ouvrages pour la jeunesse
2005;Martine petit rat de l'opéra;;تولين راقصة الأوبرا;Arabe;;;
2001;Beaux rêves ou cauchemars. Problèmes de drogue, problèmes de vie;جان بارجوريه;أحلام جميلة أم كوابيس مشاكل مخدرات مشاكل حياة;Arabe;;;Psychologie
2006;Adriana Mater;Amin Maalouf;الأم أدريانا;Arabe;;;Arts
2007;Le tournant herméneutique de la phénoménologie;جان غراندان;المنعرج الهرمينوطيقي للفينومينولوجيا;Arabe;;;Philosophie
2012;Trois Villes saintes;Jean-Marie Gustave Le Clézio;ثلاث مدن مقدسة;Arabe;دار التوباد;;Littérature
2008;La psychologie de l'enfant;أوليفييه هودي;علم نفس الطفل;Arabe;;;Psychologie
2002;La logique et son histoire, d'Aristote à Russel;روبير بلانشي;المنطق، من أرسطو حتى راسل;Arabe;;;Philosophie
1982;L'impérialisme;;الامبريالية;Arabe;;;Sciences politiques
2001;Un homme qui dort;Georges Perec;النائم;Arabe;دار الحوار;;Littérature
2006;Camille ne veut pas se laver;;كاميليا لا تريد الإغتسال;Arabe;مؤسسة المعارف;;Ouvrages pour la jeunesse
1991;Les lasers;Francis ???????;الليزر;Arabe;;;Sciences pures
2008;Mes Hommes;مليكة مقدم;Els meus homes;Catalan;Pagès;Espagne;Autobiographie
2007;Mes Hommes;مليكة مقدم;رجالي;Arabe;;;Littérature
2005;Littérature et engagement de Pascal à Sartre;بونوا دوني;الأدب والالتزام من بسكال إلى سارتر;Arabe;وزارة الثقافة المصرية المجلس الأعلى للثقافة;;Littérature
1988;Dostoïevski;André Gide;دستويفسكي;Arabe;;;Littérature
1999;Psychanalyse et littérature;جان بلمان-نوال;التحليل النفسي والادب;Arabe;;;Littérature
2008;Comment on écrit l'histoire suivi de Foucault révolutionne l'histoire;بول فاين;Como se Escreve a História [seguido de Foucault revoluciona a História];Portugais;Edições 70;Portugal;
1993;Comment on écrit l'histoire suivi de Foucault révolutionne l'histoire;بول فاين;أزمة المعرفة التاريخية : فوكو وثورة فى المنهج;Arabe;دار الفكر للدراسات والنشر والنوزيع;;Histoire
1995;Orient et Occident au temps des croisades;كلود كاهن;الشرق والغرب : زمن الحروب الصليبية;Arabe;;;Histoire
1997;L'Image-mouvement;Gilles Deleuze;الصورة ـ الحركة أو فلسفة الصورة;Arabe;وزارة الثقافة السورية;;Arts
2002;Population et environnement;;السكان والبيئة;Arabe;;;Sciences sociales
2000;La mémoire;سيزار فلور;الذاكرة;Arabe;;;Littérature
1995;La mémoire;سيزار فلور;记忆;Chinois;商务印书馆;;Littérature
1999;L'Image-temps;Gilles Deleuze;الصورة ـ الزمن;Arabe;وزارة الثقافة السورية;;Arts
2002;L'amour de loin;Amin Maalouf;الحب عن بعد;Arabe;;;Littérature
2003;Corruptions;بيير لاكوم;الفساد;Arabe;;;Sciences sociales
2000;L'ABC de la caractérologie;Pascal مينارد;اعرف شخصيتك : وشخصية الاخرين;Arabe;;;Psychologie
2001;Histoire des sciences;Pascal أكو;تاريخ العلوم;Arabe;;;Sciences pures
2001;L'énergie et la matière;Collectif;الطاقة والمادة;Arabe;;;Ouvrages pour la jeunesse
2000;La Rabouilleuse;Honoré de Balzac;العازبون ـ المتصيدة;Arabe;وزارة الثقافة السورية;;Littérature
2000;La Rabouilleuse;Honoré de Balzac;المتصيدة;Arabe;دار أسامة;;Littérature
1996;Textes sacrés et textes profanes (volume 1);كلير لالويت;نصوص مقدسة ونصوص دنيوية، المجلد الأول;Arabe;دار الفكر للدراسات والنشر والنوزيع;;Histoire
1981;La littérature symboliste;Henri بير;الأدب الرمزي;Arabe;;;Littérature
2005;La face cachée du 11 septembre;اريك لوران;الوجه الخفي لأحداث 11 سبتمبر;Arabe;;;Sciences politiques
1989;L'Utopie et les utopies;رويه ريمون;الممارسة الايديولوجية;Arabe;;;Philosophie
2012;Les Méthodes de la géographie;بيار George;مناهج اليحث في الجغرافيا;Arabe;;;Philosophie
2008;Les sauvenature, volume 4, Le vol du condor;جان ماري دوفوسيز;سرقة طائر الكوندور;Arabe;أكاديميا انترناشينول;;Ouvrages pour la jeunesse
