2011,ARGENTINE,Berman Antoine,L'Âge de la traduction,Presses universitaires de Vincennes,Dedalus (Argentine) + Bonilla Artigas (Mexique),700.0,SHS / Anthropologie / Sociologie,espagnol (Argentine)
2011,ARGENTINE,Mulpas Anne ,La Vie juste à côté ,Sarbacane,Adriana Hidalgo,800.0,Jeunesse,espagnol (Argentine)
2012,ARGENTINE,Jost François ,Le Culte du banal,CNRS éditions,Libraría,650.0,SHS,espagnol (Argentine)
2012,ARGENTINE,"Eidelman Jacqueline, Roustan Melanie et Goldstein Bernadette ",La Place des publics,DILA,Paidos,500.0,SHS / Politique / Géopolitique,espagnol (Argentine)
2012,ARGENTINE,"Eidelman Jacqueline, Roustan Melanie et Goldstein Bernadette ",Le Musée hybride,DILA,Paidos,500.0,Arts,espagnol (Argentine)
2012,ARGENTINE,Rosanvallon Pierre,La Société des égaux,Édition du Seuil,Manantial,1300.0,SHS / Droit / Economie / Management,espagnol (Argentine)
2012,ARGENTINE,Castoriadis Cornelius,Les Cités et les Lois. Ce qui fait la grèce. T2. ,Édition du Seuil,Fondo de Cultura Economica,1500.0,SHS / Histoire / Géographie / Archéologie,espagnol (Argentine)
2012,ARGENTINE,Sémelin Jacques ,"Purifier et détruire, usages politiques des masacres et génocides",Édition du Seuil,UNSAM,2000.0,SHS / Histoire / Géographie / Archéologie,espagnol (Argentine)
2012,ARGENTINE,Moulin Raymonde ,Le Marché de l'art,Flammarion,La Marca,700.0,Arts,espagnol (Argentine)
2012,ARGENTINE,Rancière Jacques,Aisthesis. Scènes du régime esthétique de l'art,Galilée,Manantial,2000.0,SHS,espagnol (Argentine)
2012,ARGENTINE,Meschonnic Henri ,Pour sortir du post moderne,Klincksieck,Ed Huesos de Jibia,1000.0,SHS / Philosophie / Religion,espagnol (Argentine)
